kills,assists,deaths,total_gold,gold_per_min,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,xp_per_min,rank_tier
2.0,12.0,4.0,4738.0,284.0,0.02,7733.0,0.0,0.0,276.0,6.0
14.0,4.0,3.0,11411.0,684.0,0.1,15729.0,0.0,3838.0,621.0,6.0
10.0,6.0,1.0,8291.0,497.0,0.05,12315.0,0.0,3391.0,494.0,6.0
3.0,4.0,3.0,5889.0,353.0,0.06,8598.0,0.0,44.0,350.0,6.0
3.0,3.0,7.0,6122.0,367.0,0.06,6425.0,0.0,933.0,375.0,6.0
5.0,10.0,4.0,12048.0,425.0,0.05,17062.0,0.0,2667.0,429.0,4.0
10.0,19.0,4.0,15309.0,540.0,0.07,19471.0,0.0,6879.0,571.0,4.0
22.0,8.0,5.0,18058.0,637.0,0.07,33210.0,0.0,3019.0,781.0,5.0
0.0,5.0,6.0,5069.0,183.0,0.01,2403.0,0.0,61.0,165.0,4.0
4.0,4.0,7.0,7202.0,260.0,0.05,7639.0,0.0,356.0,287.0,5.0
13.0,7.0,4.0,15401.0,556.0,0.08,19679.0,0.0,5571.0,604.0,5.0
4.0,6.0,7.0,8511.0,289.0,0.04,13573.0,0.0,665.0,385.0,4.0
2.0,7.0,6.0,9011.0,306.0,0.06,14178.0,0.0,453.0,341.0,4.0
5.0,3.0,12.0,6891.0,234.0,0.01,9847.0,0.0,0.0,246.0,4.0
12.0,19.0,4.0,13075.0,444.0,0.05,21385.0,0.0,4244.0,507.0,4.0
7.0,20.0,8.0,12045.0,409.0,0.04,13692.0,0.0,2385.0,497.0,4.0
5.0,15.0,4.0,10654.0,334.0,0.02,13008.0,0.0,1493.0,367.0,4.0
4.0,7.0,6.0,10303.0,323.0,0.05,6977.0,0.0,0.0,409.0,4.0
7.0,5.0,12.0,11484.0,360.0,0.03,6869.0,0.0,0.0,371.0,4.0
4.0,11.0,4.0,17540.0,547.0,0.11,8425.0,0.0,2452.0,694.0,5.0
15.0,14.0,3.0,20875.0,651.0,0.12,31936.0,0.0,9772.0,695.0,5.0
2.0,19.0,8.0,11608.0,362.0,0.04,10644.0,0.0,709.0,523.0,5.0
7.0,26.0,5.0,10517.0,328.0,0.01,14878.0,0.0,962.0,438.0,5.0
11.0,10.0,10.0,11319.0,353.0,0.01,21712.0,0.0,0.0,545.0,6.0
3.0,3.0,10.0,10582.0,330.0,0.06,8868.0,0.0,140.0,373.0,5.0
1.0,12.0,12.0,7247.0,226.0,0.01,7701.0,0.0,149.0,342.0,5.0
3.0,7.0,7.0,11576.0,361.0,0.08,10255.0,0.0,22.0,456.0,5.0
6.0,10.0,10.0,12922.0,403.0,0.09,15895.0,0.0,179.0,529.0,5.0
2.0,6.0,6.0,5931.0,217.0,0.0,3346.0,0.0,0.0,227.0,4.0
5.0,12.0,7.0,9020.0,330.0,0.04,11916.0,0.0,74.0,421.0,4.0
8.0,10.0,10.0,8910.0,326.0,0.02,11887.0,0.0,0.0,443.0,5.0
5.0,9.0,7.0,9375.0,343.0,0.02,13471.0,0.0,1440.0,322.0,5.0
13.0,6.0,2.0,14268.0,522.0,0.07,13556.0,0.0,2826.0,570.0,4.0
2.0,16.0,6.0,11534.0,422.0,0.07,12320.0,0.0,2511.0,350.0,5.0
14.0,14.0,2.0,14514.0,531.0,0.06,19545.0,0.0,2717.0,693.0,4.0
5.0,3.0,6.0,11819.0,389.0,0.06,22622.0,0.0,199.0,589.0,2.0
1.0,1.0,40.0,4344.0,143.0,0.0,2923.0,0.0,11.0,88.0,2.0
7.0,7.0,5.0,12609.0,415.0,0.02,9491.0,0.0,299.0,448.0,2.0
1.0,0.0,4.0,4395.0,328.0,0.08,1821.0,0.0,51.0,307.0,6.0
0.0,1.0,3.0,2934.0,219.0,0.0,3289.0,0.0,0.0,192.0,4.0
1.0,0.0,1.0,5547.0,414.0,0.1,4648.0,0.0,131.0,455.0,6.0
8.0,2.0,0.0,7128.0,532.0,0.1,7071.0,0.0,1460.0,478.0,6.0
2.0,1.0,6.0,5778.0,187.0,0.01,11060.0,0.0,28.0,262.0,4.0
3.0,6.0,8.0,10135.0,328.0,0.05,12333.0,0.0,2918.0,329.0,4.0
5.0,7.0,2.0,16315.0,528.0,0.11,11394.0,0.0,6104.0,487.0,4.0
9.0,9.0,1.0,17829.0,577.0,0.1,18673.0,0.0,6268.0,543.0,4.0
0.0,17.0,4.0,11866.0,408.0,0.05,10556.0,17.0,4361.0,553.0,5.0
9.0,16.0,5.0,12011.0,413.0,0.02,14402.0,9.0,1138.0,493.0,5.0
5.0,14.0,7.0,13087.0,450.0,0.06,14068.0,0.0,1220.0,401.0,5.0
3.0,7.0,5.0,11371.0,391.0,0.11,4704.0,0.0,0.0,434.0,5.0
4.0,14.0,11.0,9423.0,324.0,0.04,8609.0,7.0,0.0,532.0,6.0
6.0,9.0,5.0,11400.0,392.0,0.04,10561.0,9.0,27.0,468.0,5.0
5.0,3.0,3.0,13485.0,398.0,0.06,8112.0,0.0,1213.0,412.0,4.0
10.0,6.0,2.0,23684.0,699.0,0.14,20750.0,0.0,11796.0,815.0,3.0
17.0,11.0,5.0,17653.0,521.0,0.06,24197.0,0.0,2387.0,646.0,4.0
6.0,2.0,0.0,10151.0,596.0,0.11,5386.0,0.0,6502.0,536.0,7.0
3.0,8.0,2.0,4820.0,283.0,0.02,3042.0,0.0,655.0,218.0,7.0
9.0,1.0,1.0,9777.0,574.0,0.08,7882.0,0.0,3057.0,523.0,7.0
1.0,12.0,3.0,5144.0,302.0,0.03,5262.0,0.0,439.0,260.0,8.0
2.0,2.0,6.0,6523.0,383.0,0.09,6254.0,0.0,545.0,448.0,7.0
1.0,2.0,9.0,2674.0,157.0,0.01,2930.0,0.0,0.0,120.0,8.0
2.0,2.0,3.0,3491.0,205.0,0.01,3225.0,0.0,0.0,173.0,7.0
1.0,3.0,3.0,3934.0,231.0,0.03,6112.0,0.0,0.0,246.0,6.0
0.0,2.0,5.0,3713.0,218.0,0.04,2281.0,0.0,0.0,176.0,7.0
13.0,8.0,1.0,15845.0,645.0,0.11,12851.0,0.0,11427.0,484.0,5.0
7.0,13.0,3.0,13167.0,536.0,0.08,13885.0,0.0,3145.0,604.0,5.0
1.0,5.0,6.0,4716.0,192.0,0.01,6746.0,0.0,50.0,259.0,4.0
2.0,4.0,6.0,9998.0,407.0,0.11,8076.0,0.0,1471.0,441.0,6.0
4.0,0.0,7.0,9802.0,399.0,0.07,10343.0,0.0,1759.0,427.0,6.0
1.0,3.0,8.0,4053.0,165.0,0.01,4668.0,0.0,0.0,191.0,6.0
1.0,3.0,8.0,5183.0,211.0,0.03,6239.0,0.0,56.0,276.0,4.0
9.0,6.0,0.0,17889.0,634.0,0.11,17735.0,0.0,8702.0,628.0,4.0
6.0,13.0,7.0,13600.0,482.0,0.07,22886.0,0.0,3065.0,557.0,4.0
7.0,8.0,5.0,16534.0,586.0,0.1,22106.0,0.0,5480.0,466.0,4.0
4.0,6.0,3.0,9226.0,327.0,0.05,4725.0,0.0,0.0,349.0,5.0
1.0,9.0,7.0,5191.0,184.0,0.02,5649.0,0.0,0.0,200.0,4.0
4.0,5.0,6.0,5869.0,208.0,0.01,12554.0,0.0,0.0,247.0,4.0
7.0,7.0,2.0,10981.0,487.0,0.07,13705.0,0.0,1997.0,380.0,5.0
4.0,5.0,2.0,11387.0,505.0,0.1,8092.0,0.0,4548.0,396.0,5.0
2.0,6.0,3.0,7148.0,317.0,0.01,6579.0,0.0,404.0,334.0,5.0
2.0,1.0,3.0,5186.0,230.0,0.04,13826.0,0.0,0.0,272.0,5.0
1.0,0.0,5.0,6111.0,271.0,0.06,9566.0,0.0,235.0,294.0,5.0
2.0,3.0,4.0,5614.0,249.0,0.04,4207.0,0.0,0.0,329.0,5.0
11.0,11.0,9.0,17578.0,530.0,0.08,22435.0,0.0,5661.0,692.0,2.0
10.0,8.0,9.0,13631.0,411.0,0.05,14553.0,0.0,2788.0,421.0,2.0
7.0,14.0,2.0,11729.0,401.0,0.01,10392.0,12.0,1425.0,520.0,4.0
3.0,4.0,6.0,11904.0,407.0,0.12,4930.0,3.0,0.0,466.0,2.0
9.0,11.0,3.0,20456.0,633.0,0.12,11270.0,0.0,15348.0,547.0,5.0
1.0,8.0,7.0,6915.0,214.0,0.02,8189.0,0.0,0.0,280.0,5.0
3.0,10.0,7.0,9113.0,282.0,0.05,9054.0,0.0,75.0,295.0,5.0
4.0,4.0,10.0,8402.0,260.0,0.05,9622.0,0.0,0.0,257.0,5.0
7.0,7.0,3.0,7186.0,334.0,0.03,7156.0,0.0,86.0,315.0,3.0
6.0,17.0,1.0,9747.0,453.0,0.01,6965.0,0.0,911.0,354.0,2.0
4.0,0.0,9.0,4496.0,209.0,0.02,5641.0,0.0,0.0,201.0,3.0
8.0,8.0,8.0,13311.0,404.0,0.06,22166.0,0.0,87.0,627.0,6.0
5.0,8.0,10.0,10939.0,332.0,0.04,21082.0,0.0,416.0,502.0,3.0
10.0,13.0,9.0,14959.0,454.0,0.06,19885.0,0.0,698.0,507.0,3.0
8.0,13.0,4.0,12081.0,386.0,0.05,15379.0,0.0,0.0,574.0,4.0
9.0,7.0,1.0,22160.0,708.0,0.15,22752.0,0.0,16827.0,784.0,4.0
13.0,18.0,4.0,16119.0,515.0,0.07,32375.0,0.0,0.0,708.0,5.0
13.0,12.0,11.0,12175.0,389.0,0.02,14363.0,0.0,395.0,431.0,3.0
6.0,2.0,11.0,12688.0,399.0,0.08,11457.0,0.0,137.0,503.0,5.0
1.0,7.0,10.0,7759.0,244.0,0.02,8818.0,0.0,22.0,293.0,4.0
8.0,22.0,8.0,14087.0,443.0,0.03,16423.0,0.0,1075.0,775.0,5.0
9.0,27.0,6.0,13769.0,433.0,0.04,9834.0,0.0,3014.0,504.0,4.0
11.0,17.0,1.0,15836.0,498.0,0.05,15774.0,0.0,2878.0,641.0,5.0
18.0,6.0,1.0,19660.0,770.0,0.13,19976.0,0.0,3245.0,874.0,6.0
8.0,9.0,3.0,14630.0,573.0,0.09,7746.0,0.0,11501.0,499.0,6.0
5.0,7.0,0.0,12128.0,475.0,0.07,7598.0,0.0,4568.0,436.0,6.0
0.0,2.0,10.0,3676.0,144.0,0.01,6086.0,0.0,0.0,173.0,6.0
1.0,4.0,13.0,6204.0,243.0,0.05,6381.0,0.0,0.0,248.0,6.0
2.0,1.0,6.0,6204.0,243.0,0.04,10240.0,0.0,0.0,221.0,6.0
0.0,1.0,11.0,6025.0,236.0,0.05,3897.0,0.0,0.0,384.0,6.0
2.0,0.0,1.0,1994.0,263.0,0.02,3168.0,0.0,0.0,245.0,4.0
0.0,2.0,1.0,1099.0,145.0,0.01,2086.0,0.0,39.0,247.0,4.0
2.0,0.0,1.0,2153.0,284.0,0.04,1944.0,0.0,0.0,342.0,5.0
3.0,7.0,13.0,7371.0,226.0,0.03,9683.0,0.0,0.0,322.0,2.0
4.0,15.0,9.0,9491.0,291.0,0.03,10882.0,0.0,0.0,462.0,3.0
4.0,11.0,10.0,11057.0,339.0,0.05,10149.0,0.0,0.0,598.0,2.0
15.0,6.0,1.0,21525.0,649.0,0.12,32593.0,0.0,2779.0,835.0,4.0
11.0,11.0,2.0,19468.0,587.0,0.12,20856.0,0.0,4431.0,832.0,4.0
9.0,4.0,4.0,17611.0,531.0,0.08,15788.0,0.0,3582.0,577.0,4.0
1.0,16.0,11.0,13498.0,407.0,0.05,11844.0,0.0,503.0,373.0,3.0
5.0,9.0,3.0,12039.0,363.0,0.04,10361.0,0.0,465.0,381.0,4.0
3.0,7.0,9.0,9784.0,295.0,0.06,8083.0,0.0,269.0,327.0,3.0
5.0,6.0,10.0,10911.0,329.0,0.06,11920.0,0.0,61.0,421.0,4.0
1.0,7.0,6.0,8391.0,253.0,0.05,6323.0,0.0,0.0,325.0,4.0
7.0,12.0,6.0,14221.0,422.0,0.05,17959.0,0.0,16.0,514.0,3.0
10.0,8.0,7.0,15940.0,473.0,0.05,24556.0,0.0,0.0,711.0,5.0
1.0,12.0,10.0,11795.0,350.0,0.06,9354.0,0.0,3531.0,444.0,3.0
10.0,9.0,3.0,18770.0,557.0,0.08,27687.0,0.0,8609.0,711.0,5.0
4.0,16.0,5.0,12561.0,399.0,0.06,12209.0,0.0,1213.0,556.0,2.0
13.0,21.0,4.0,13317.0,423.0,0.02,19463.0,0.0,1348.0,704.0,2.0
5.0,9.0,1.0,11004.0,524.0,0.09,5673.0,0.0,2354.0,424.0,4.0
18.0,2.0,1.0,14742.0,702.0,0.08,18071.0,0.0,8125.0,626.0,3.0
7.0,7.0,1.0,12789.0,609.0,0.14,7462.0,0.0,668.0,554.0,4.0
0.0,12.0,0.0,7329.0,349.0,0.03,8895.0,0.0,1047.0,353.0,3.0
2.0,6.0,7.0,7105.0,294.0,0.05,5637.0,0.0,621.0,320.0,4.0
3.0,4.0,1.0,10875.0,450.0,0.11,4451.0,0.0,245.0,579.0,3.0
5.0,7.0,7.0,6114.0,253.0,0.02,4273.0,0.0,0.0,201.0,2.0
7.0,10.0,0.0,12687.0,525.0,0.1,17305.0,0.0,803.0,702.0,4.0
9.0,6.0,2.0,8651.0,358.0,0.03,13857.0,0.0,11.0,453.0,4.0
7.0,9.0,9.0,10449.0,340.0,0.04,13536.0,0.0,945.0,443.0,4.0
7.0,6.0,7.0,11893.0,387.0,0.05,14029.0,0.0,0.0,530.0,4.0
2.0,20.0,4.0,10695.0,348.0,0.02,10135.0,0.0,384.0,489.0,4.0
13.0,10.0,3.0,14260.0,464.0,0.04,20863.0,0.0,1354.0,671.0,4.0
7.0,11.0,6.0,13676.0,445.0,0.07,18185.0,0.0,909.0,486.0,4.0
1.0,7.0,1.0,11373.0,433.0,0.08,6164.0,0.0,51.0,457.0,6.0
4.0,4.0,5.0,8168.0,311.0,0.02,6301.0,0.0,1267.0,276.0,5.0
14.0,14.0,3.0,16655.0,506.0,0.06,20570.0,0.0,6400.0,599.0,4.0
5.0,11.0,1.0,21033.0,639.0,0.15,17979.0,0.0,8419.0,696.0,5.0
6.0,4.0,5.0,14220.0,432.0,0.09,16536.0,0.0,0.0,628.0,4.0
2.0,5.0,12.0,9842.0,299.0,0.05,13620.0,0.0,0.0,452.0,5.0
2.0,7.0,10.0,6122.0,186.0,0.02,10997.0,0.0,38.0,283.0,5.0
3.0,3.0,12.0,11915.0,362.0,0.09,10894.0,0.0,73.0,383.0,4.0
2.0,1.0,6.0,3958.0,174.0,0.0,5047.0,0.0,0.0,136.0,2.0
1.0,4.0,0.0,7871.0,346.0,0.05,3843.0,0.0,4717.0,344.0,1.0
9.0,4.0,15.0,11315.0,366.0,0.06,11965.0,0.0,18.0,422.0,4.0
3.0,7.0,11.0,7852.0,254.0,0.01,9248.0,0.0,0.0,447.0,3.0
7.0,6.0,6.0,16818.0,544.0,0.07,15552.0,0.0,0.0,664.0,4.0
21.0,12.0,3.0,23867.0,772.0,0.13,37006.0,0.0,3442.0,1033.0,4.0
4.0,14.0,6.0,15736.0,509.0,0.1,20124.0,0.0,927.0,615.0,4.0
7.0,15.0,9.0,9027.0,292.0,0.01,8849.0,0.0,112.0,430.0,4.0
13.0,7.0,4.0,13716.0,459.0,0.02,15272.0,0.0,0.0,608.0,2.0
19.0,8.0,10.0,17690.0,592.0,0.05,24725.0,0.0,7227.0,600.0,3.0
5.0,10.0,12.0,8204.0,302.0,0.02,13704.0,0.0,0.0,278.0,2.0
15.0,5.0,3.0,17413.0,641.0,0.1,20546.0,0.0,9593.0,706.0,2.0
3.0,10.0,6.0,8883.0,327.0,0.03,6695.0,0.0,464.0,462.0,2.0
8.0,19.0,5.0,11566.0,357.0,0.02,23667.0,0.0,449.0,503.0,2.0
1.0,7.0,11.0,7743.0,239.0,0.03,8875.0,0.0,173.0,333.0,2.0
8.0,9.0,7.0,15778.0,458.0,0.06,16675.0,0.0,1037.0,536.0,5.0
3.0,6.0,6.0,14055.0,408.0,0.06,18199.0,0.0,29.0,438.0,4.0
11.0,4.0,1.0,25424.0,738.0,0.17,22320.0,0.0,15131.0,965.0,4.0
1.0,7.0,8.0,10403.0,302.0,0.06,13754.0,0.0,115.0,403.0,4.0
4.0,6.0,2.0,14846.0,503.0,0.09,9478.0,2.0,3866.0,538.0,5.0
3.0,21.0,1.0,10507.0,356.0,0.02,9057.0,6.0,313.0,508.0,4.0
2.0,10.0,14.0,10566.0,358.0,0.04,9151.0,7.0,799.0,298.0,4.0
22.0,3.0,3.0,20012.0,678.0,0.08,34450.0,0.0,7308.0,944.0,5.0
0.0,3.0,7.0,7792.0,264.0,0.05,2570.0,0.0,0.0,254.0,4.0
2.0,6.0,8.0,9740.0,330.0,0.08,11327.0,1.0,551.0,475.0,5.0
10.0,7.0,3.0,14327.0,489.0,0.08,19388.0,0.0,2912.0,493.0,4.0
6.0,12.0,3.0,14005.0,478.0,0.09,11083.0,0.0,1359.0,445.0,5.0
4.0,20.0,7.0,10710.0,357.0,0.02,7598.0,0.0,1170.0,366.0,5.0
5.0,23.0,5.0,12600.0,420.0,0.05,17007.0,0.0,847.0,431.0,5.0
5.0,19.0,1.0,13560.0,452.0,0.06,8930.0,0.0,7415.0,440.0,4.0
5.0,13.0,3.0,11040.0,368.0,0.03,9304.0,0.0,269.0,393.0,4.0
5.0,17.0,4.0,11537.0,363.0,0.02,10826.0,0.0,710.0,332.0,6.0
3.0,17.0,7.0,9884.0,311.0,0.02,12272.0,0.0,473.0,395.0,6.0
12.0,8.0,2.0,20722.0,652.0,0.11,25861.0,0.0,7642.0,762.0,6.0
3.0,9.0,10.0,9026.0,284.0,0.05,9293.0,0.0,0.0,403.0,5.0
2.0,11.0,9.0,11155.0,351.0,0.07,13644.0,0.0,0.0,404.0,6.0
3.0,10.0,7.0,9026.0,284.0,0.03,15098.0,0.0,328.0,454.0,6.0
11.0,4.0,5.0,12586.0,396.0,0.05,19445.0,0.0,0.0,513.0,5.0
6.0,15.0,9.0,14703.0,401.0,0.03,17155.0,0.0,1097.0,390.0,3.0
11.0,5.0,6.0,23283.0,635.0,0.11,15335.0,0.0,5057.0,689.0,2.0
4.0,8.0,6.0,13646.0,415.0,0.07,7852.0,0.0,10113.0,339.0,2.0
12.0,6.0,4.0,18809.0,572.0,0.1,20345.0,0.0,5466.0,706.0,2.0
6.0,12.0,5.0,13942.0,424.0,0.07,35513.0,0.0,0.0,547.0,2.0
0.0,11.0,9.0,7694.0,234.0,0.02,7061.0,0.0,145.0,338.0,2.0
7.0,4.0,5.0,11048.0,336.0,0.04,8245.0,0.0,0.0,434.0,2.0
12.0,22.0,7.0,16404.0,482.0,0.05,26755.0,0.0,2078.0,694.0,2.0
3.0,15.0,9.0,10346.0,304.0,0.01,10256.0,0.0,788.0,470.0,3.0
3.0,7.0,5.0,9424.0,284.0,0.03,15341.0,0.0,216.0,447.0,5.0
4.0,6.0,5.0,13472.0,406.0,0.07,10918.0,3.0,593.0,535.0,4.0
14.0,8.0,1.0,20640.0,622.0,0.1,23087.0,1.0,3716.0,603.0,5.0
1.0,10.0,4.0,10386.0,313.0,0.02,7917.0,18.0,3694.0,401.0,4.0
10.0,6.0,7.0,14895.0,450.0,0.08,22518.0,0.0,421.0,561.0,5.0
10.0,5.0,1.0,18999.0,574.0,0.1,10957.0,0.0,3146.0,644.0,4.0
9.0,12.0,2.0,14948.0,507.0,0.09,19876.0,0.0,570.0,677.0,4.0
5.0,7.0,1.0,16274.0,552.0,0.13,8246.0,0.0,1766.0,700.0,4.0
9.0,9.0,6.0,11144.0,378.0,0.04,10267.0,0.0,197.0,498.0,3.0
1.0,12.0,11.0,9523.0,323.0,0.05,12783.0,0.0,271.0,325.0,4.0
6.0,4.0,5.0,10908.0,370.0,0.06,6863.0,0.0,0.0,414.0,5.0
0.0,3.0,6.0,11292.0,383.0,0.11,4762.0,0.0,792.0,471.0,4.0
3.0,7.0,7.0,9817.0,333.0,0.02,12177.0,0.0,0.0,408.0,4.0
4.0,2.0,8.0,9434.0,320.0,0.05,3686.0,0.0,298.0,279.0,4.0
2.0,3.0,7.0,5496.0,251.0,0.04,6440.0,0.0,0.0,307.0,2.0
4.0,2.0,8.0,7248.0,331.0,0.03,6620.0,0.0,98.0,283.0,2.0
2.0,11.0,4.0,8343.0,381.0,0.02,6172.0,0.0,2541.0,331.0,4.0
3.0,6.0,17.0,5948.0,231.0,0.02,16000.0,0.0,0.0,296.0,5.0
3.0,4.0,11.0,9476.0,368.0,0.1,6298.0,0.0,112.0,503.0,4.0
32.0,6.0,1.0,18668.0,725.0,0.06,38682.0,0.0,3850.0,995.0,5.0
6.0,8.0,4.0,9347.0,363.0,0.02,6745.0,0.0,94.0,436.0,5.0
8.0,9.0,3.0,14008.0,544.0,0.07,11408.0,0.0,11973.0,550.0,5.0
5.0,9.0,7.0,11613.0,451.0,0.06,8875.0,0.0,752.0,392.0,4.0
6.0,11.0,1.0,13448.0,539.0,0.09,14721.0,0.0,2329.0,585.0,4.0
7.0,15.0,2.0,11002.0,441.0,0.07,14301.0,0.0,4643.0,446.0,3.0
1.0,20.0,2.0,9980.0,400.0,0.05,10091.0,0.0,3461.0,448.0,3.0
4.0,4.0,11.0,6287.0,252.0,0.04,6705.0,0.0,25.0,272.0,4.0
4.0,5.0,8.0,7784.0,312.0,0.05,10786.0,0.0,1027.0,444.0,3.0
4.0,7.0,4.0,7485.0,300.0,0.0,6769.0,0.0,0.0,428.0,3.0
15.0,12.0,3.0,13829.0,510.0,0.02,20181.0,1.0,253.0,649.0,6.0
8.0,13.0,5.0,15022.0,554.0,0.08,15638.0,1.0,9264.0,637.0,5.0
1.0,3.0,3.0,13802.0,509.0,0.13,2350.0,0.0,5988.0,467.0,6.0
2.0,3.0,6.0,11687.0,431.0,0.08,5126.0,9.0,1412.0,476.0,5.0
9.0,2.0,3.0,9599.0,354.0,0.05,14609.0,0.0,132.0,359.0,5.0
1.0,6.0,5.0,5558.0,205.0,0.01,5071.0,12.0,0.0,316.0,5.0
6.0,2.0,10.0,9436.0,348.0,0.06,9311.0,4.0,0.0,459.0,5.0
2.0,0.0,13.0,9789.0,361.0,0.09,4187.0,0.0,0.0,318.0,6.0
1.0,12.0,6.0,10502.0,419.0,0.08,5510.0,0.0,4906.0,405.0,6.0
4.0,9.0,11.0,7043.0,281.0,0.0,4997.0,0.0,483.0,301.0,5.0
3.0,8.0,1.0,8798.0,351.0,0.03,7150.0,0.0,593.0,436.0,5.0
5.0,9.0,7.0,4938.0,197.0,0.0,6377.0,0.0,0.0,240.0,5.0
6.0,12.0,5.0,8096.0,323.0,0.05,9190.0,0.0,94.0,419.0,5.0
2.0,8.0,11.0,4762.0,190.0,0.03,4720.0,0.0,0.0,218.0,5.0
3.0,7.0,7.0,8146.0,325.0,0.14,8463.0,0.0,0.0,372.0,5.0
0.0,1.0,6.0,9712.0,284.0,0.08,1859.0,0.0,0.0,304.0,6.0
7.0,12.0,2.0,21375.0,625.0,0.12,21556.0,0.0,6104.0,732.0,6.0
2.0,13.0,2.0,21033.0,615.0,0.15,10435.0,0.0,7439.0,618.0,5.0
11.0,8.0,3.0,11935.0,349.0,0.0,15305.0,0.0,598.0,472.0,4.0
13.0,12.0,2.0,11077.0,398.0,0.02,16554.0,0.0,147.0,733.0,7.0
18.0,5.0,0.0,20596.0,740.0,0.13,21757.0,0.0,7319.0,988.0,6.0
5.0,4.0,7.0,6318.0,227.0,0.03,16470.0,0.0,0.0,257.0,5.0
1.0,6.0,7.0,5705.0,205.0,0.02,9580.0,0.0,35.0,264.0,6.0
3.0,9.0,6.0,9379.0,337.0,0.05,12628.0,0.0,0.0,321.0,5.0
3.0,3.0,10.0,10548.0,379.0,0.11,13205.0,0.0,255.0,405.0,6.0
3.0,10.0,3.0,10704.0,315.0,0.02,6844.0,24.0,25.0,360.0,6.0
4.0,10.0,5.0,20186.0,594.0,0.12,13785.0,1.0,9435.0,610.0,6.0
4.0,12.0,8.0,14171.0,417.0,0.04,9279.0,16.0,505.0,450.0,6.0
4.0,4.0,6.0,13253.0,390.0,0.1,11240.0,0.0,1188.0,474.0,6.0
6.0,6.0,6.0,9549.0,281.0,0.04,6819.0,0.0,86.0,340.0,5.0
5.0,7.0,10.0,13163.0,381.0,0.05,9492.0,0.0,1752.0,458.0,5.0
1.0,19.0,6.0,9432.0,273.0,0.02,7272.0,0.0,713.0,291.0,5.0
13.0,7.0,2.0,16976.0,658.0,0.1,20052.0,0.0,6276.0,594.0,6.0
3.0,13.0,4.0,9210.0,357.0,0.01,9161.0,0.0,421.0,318.0,7.0
4.0,12.0,1.0,13261.0,514.0,0.08,12258.0,0.0,1812.0,399.0,6.0
3.0,13.0,2.0,10371.0,402.0,0.02,11628.0,0.0,2046.0,521.0,6.0
16.0,0.0,0.0,24156.0,792.0,0.21,23028.0,0.0,8637.0,851.0,4.0
1.0,11.0,3.0,12291.0,403.0,0.08,6827.0,0.0,2023.0,408.0,5.0
2.0,7.0,1.0,8906.0,292.0,0.02,8949.0,0.0,1161.0,368.0,6.0
0.0,14.0,2.0,9516.0,312.0,0.02,7731.0,0.0,1039.0,396.0,6.0
3.0,3.0,7.0,9546.0,313.0,0.06,7928.0,0.0,0.0,346.0,5.0
1.0,5.0,5.0,6008.0,197.0,0.02,14213.0,0.0,231.0,356.0,5.0
3.0,3.0,3.0,10583.0,347.0,0.09,4200.0,0.0,457.0,358.0,6.0
3.0,6.0,10.0,12445.0,331.0,0.06,14941.0,0.0,405.0,428.0,4.0
4.0,9.0,6.0,13310.0,354.0,0.06,20698.0,0.0,1439.0,544.0,4.0
3.0,8.0,9.0,13084.0,348.0,0.03,18382.0,0.0,87.0,432.0,4.0
1.0,6.0,12.0,12558.0,334.0,0.07,12434.0,0.0,847.0,360.0,4.0
8.0,9.0,14.0,13799.0,367.0,0.04,37523.0,0.0,29.0,371.0,4.0
15.0,16.0,10.0,16694.0,444.0,0.04,20292.0,0.0,433.0,548.0,4.0
4.0,19.0,2.0,14927.0,397.0,0.05,29728.0,0.0,0.0,447.0,4.0
6.0,18.0,1.0,20116.0,535.0,0.12,17100.0,0.0,6671.0,677.0,5.0
10.0,16.0,2.0,16957.0,451.0,0.06,19067.0,0.0,3170.0,621.0,4.0
19.0,6.0,2.0,19314.0,608.0,0.08,25526.0,0.0,967.0,693.0,4.0
3.0,12.0,3.0,15756.0,496.0,0.08,16863.0,0.0,2337.0,428.0,5.0
1.0,7.0,6.0,7433.0,234.0,0.06,11507.0,0.0,0.0,293.0,5.0
3.0,4.0,7.0,5590.0,176.0,0.01,3914.0,0.0,0.0,235.0,3.0
0.0,0.0,1.0,2151.0,239.0,0.0,790.0,0.0,0.0,36.0,6.0
0.0,0.0,2.0,2079.0,231.0,0.03,1919.0,0.0,0.0,199.0,7.0
2.0,0.0,1.0,6786.0,754.0,0.05,1895.0,0.0,0.0,347.0,6.0
1.0,1.0,0.0,3816.0,424.0,0.11,1197.0,0.0,192.0,374.0,7.0
2.0,2.0,0.0,2457.0,273.0,0.03,2837.0,0.0,384.0,186.0,6.0
1.0,1.0,0.0,3600.0,400.0,0.09,2958.0,0.0,0.0,494.0,7.0
1.0,1.0,1.0,1422.0,158.0,0.0,967.0,0.0,102.0,181.0,6.0
2.0,2.0,1.0,1953.0,217.0,0.01,2567.0,0.0,327.0,169.0,6.0
14.0,6.0,9.0,14873.0,453.0,0.05,24049.0,0.0,0.0,689.0,4.0
6.0,11.0,4.0,14413.0,439.0,0.09,15503.0,0.0,1453.0,583.0,5.0
6.0,8.0,2.0,17894.0,545.0,0.11,11213.0,0.0,3659.0,668.0,5.0
8.0,12.0,8.0,12645.0,366.0,0.01,16452.0,0.0,108.0,591.0,5.0
2.0,4.0,7.0,12265.0,355.0,0.08,10186.0,0.0,30.0,354.0,4.0
