kda,gold_efficiency,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,rune_pickups,teamfight_participation,xp_per_min,rank_tier
0.86,24.57,0.11,8076.0,0.0,1471.0,0,0,441.0,6.0
0.5,24.57,0.07,10343.0,0.0,1759.0,0,0,427.0,6.0
0.44,24.56,0.01,4668.0,0.0,0.0,0,0,191.0,6.0
0.44,24.56,0.03,6239.0,0.0,56.0,0,0,276.0,4.0
15.0,28.22,0.11,17735.0,0.0,8702.0,0,0,628.0,4.0
2.38,28.22,0.07,22886.0,0.0,3065.0,0,0,557.0,4.0
2.5,28.22,0.1,22106.0,0.0,5480.0,0,0,466.0,4.0
2.5,28.21,0.05,4725.0,0.0,0.0,0,0,349.0,5.0
1.25,28.21,0.02,5649.0,0.0,0.0,0,0,200.0,4.0
1.29,28.22,0.01,12554.0,0.0,0.0,0,0,247.0,4.0
4.67,22.55,0.07,13705.0,0.0,1997.0,0,0,380.0,5.0
3.0,22.55,0.1,8092.0,0.0,4548.0,0,0,396.0,5.0
2.0,22.55,0.01,6579.0,0.0,404.0,0,0,334.0,5.0
0.75,22.55,0.04,13826.0,0.0,0.0,0,0,272.0,5.0
0.17,22.55,0.06,9566.0,0.0,235.0,0,0,294.0,5.0
1.0,22.55,0.04,4207.0,0.0,0.0,0,0,329.0,5.0
2.2,33.17,0.08,22435.0,0.0,5661.0,0,0,692.0,2.0
1.8,33.17,0.05,14553.0,0.0,2788.0,0,0,421.0,2.0
7.0,29.25,0.01,10392.0,12.0,1425.0,14.0,0.75,520.0,4.0
1.0,29.25,0.12,4930.0,3.0,0.0,5.0,0.41,466.0,2.0
5.0,32.32,0.12,11270.0,0.0,15348.0,0,0,547.0,5.0
1.12,32.31,0.02,8189.0,0.0,0.0,0,0,280.0,5.0
1.62,32.32,0.05,9054.0,0.0,75.0,0,0,295.0,5.0
0.73,32.32,0.05,9622.0,0.0,0.0,0,0,257.0,5.0
3.5,21.51,0.03,7156.0,0.0,86.0,0,0,315.0,3.0
11.5,21.52,0.01,6965.0,0.0,911.0,0,0,354.0,2.0
0.4,21.51,0.02,5641.0,0.0,0.0,0,0,201.0,3.0
1.78,32.95,0.06,22166.0,0.0,87.0,0,0,627.0,6.0
1.18,32.95,0.04,21082.0,0.0,416.0,0,0,502.0,3.0
2.3,32.95,0.06,19885.0,0.0,698.0,0,0,507.0,3.0
4.2,31.3,0.05,15379.0,0.0,0.0,0,0,574.0,4.0
8.0,31.3,0.15,22752.0,0.0,16827.0,0,0,784.0,4.0
6.2,31.3,0.07,32375.0,0.0,0.0,0,0,708.0,5.0
2.08,31.3,0.02,14363.0,0.0,395.0,0,0,431.0,3.0
0.67,31.8,0.08,11457.0,0.0,137.0,0,0,503.0,5.0
0.73,31.8,0.02,8818.0,0.0,22.0,0,0,293.0,4.0
3.33,31.8,0.03,16423.0,0.0,1075.0,0,0,775.0,5.0
5.14,31.8,0.04,9834.0,0.0,3014.0,0,0,504.0,4.0
14.0,31.8,0.05,15774.0,0.0,2878.0,0,0,641.0,5.0
12.0,25.53,0.13,19976.0,0.0,3245.0,0,0,874.0,6.0
4.25,25.53,0.09,7746.0,0.0,11501.0,0,0,499.0,6.0
12.0,25.53,0.07,7598.0,0.0,4568.0,0,0,436.0,6.0
0.18,25.53,0.01,6086.0,0.0,0.0,0,0,173.0,6.0
0.36,25.53,0.05,6381.0,0.0,0.0,0,0,248.0,6.0
0.43,25.53,0.04,10240.0,0.0,0.0,0,0,221.0,6.0
0.08,25.53,0.05,3897.0,0.0,0.0,0,0,384.0,6.0
1.0,7.58,0.02,3168.0,0.0,0.0,0,0,245.0,4.0
1.0,7.58,0.01,2086.0,0.0,39.0,0,0,247.0,4.0
1.0,7.58,0.04,1944.0,0.0,0.0,0,0,342.0,5.0
0.71,32.62,0.03,9683.0,0.0,0.0,0,0,322.0,2.0
1.9,32.62,0.03,10882.0,0.0,0.0,0,0,462.0,3.0
1.36,32.62,0.05,10149.0,0.0,0.0,0,0,598.0,2.0
10.5,33.17,0.12,32593.0,0.0,2779.0,0,0,835.0,4.0
7.33,33.17,0.12,20856.0,0.0,4431.0,0,0,832.0,4.0
2.6,33.17,0.08,15788.0,0.0,3582.0,0,0,577.0,4.0
1.42,33.16,0.05,11844.0,0.0,503.0,0,0,373.0,3.0
3.5,33.17,0.04,10361.0,0.0,465.0,0,0,381.0,4.0
1.0,33.17,0.06,8083.0,0.0,269.0,0,0,327.0,3.0
1.0,33.16,0.06,11920.0,0.0,61.0,0,0,421.0,4.0
1.14,33.17,0.05,6323.0,0.0,0.0,0,0,325.0,4.0
2.71,33.7,0.05,17959.0,0.0,16.0,0,0,514.0,3.0
2.25,33.7,0.05,24556.0,0.0,0.0,0,0,711.0,5.0
1.18,33.7,0.06,9354.0,0.0,3531.0,0,0,444.0,3.0
4.75,33.7,0.08,27687.0,0.0,8609.0,0,0,711.0,5.0
3.33,31.48,0.06,12209.0,0.0,1213.0,0,0,556.0,2.0
6.8,31.48,0.02,19463.0,0.0,1348.0,0,0,704.0,2.0
7.0,21.0,0.09,5673.0,0.0,2354.0,0,0,424.0,4.0
10.0,21.0,0.08,18071.0,0.0,8125.0,0,0,626.0,3.0
7.0,21.0,0.14,7462.0,0.0,668.0,0,0,554.0,4.0
12.0,21.0,0.03,8895.0,0.0,1047.0,0,0,353.0,3.0
1.0,24.17,0.05,5637.0,0.0,621.0,0,0,320.0,4.0
3.5,24.17,0.11,4451.0,0.0,245.0,0,0,579.0,3.0
1.5,24.17,0.02,4273.0,0.0,0.0,0,0,201.0,2.0
17.0,24.17,0.1,17305.0,0.0,803.0,0,0,702.0,4.0
5.0,24.16,0.03,13857.0,0.0,11.0,0,0,453.0,4.0
1.6,30.73,0.04,13536.0,0.0,945.0,0,0,443.0,4.0
1.62,30.73,0.05,14029.0,0.0,0.0,0,0,530.0,4.0
4.4,30.73,0.02,10135.0,0.0,384.0,0,0,489.0,4.0
5.75,30.73,0.04,20863.0,0.0,1354.0,0,0,671.0,4.0
2.57,30.73,0.07,18185.0,0.0,909.0,0,0,486.0,4.0
4.0,26.27,0.08,6164.0,0.0,51.0,0,0,457.0,6.0
1.33,26.26,0.02,6301.0,0.0,1267.0,0,0,276.0,5.0
7.0,32.92,0.06,20570.0,0.0,6400.0,0,0,599.0,4.0
8.0,32.92,0.15,17979.0,0.0,8419.0,0,0,696.0,5.0
1.67,32.92,0.09,16536.0,0.0,0.0,0,0,628.0,4.0
0.54,32.92,0.05,13620.0,0.0,0.0,0,0,452.0,5.0
0.82,32.91,0.02,10997.0,0.0,38.0,0,0,283.0,5.0
0.46,32.91,0.09,10894.0,0.0,73.0,0,0,383.0,4.0
0.43,22.75,0.0,5047.0,0.0,0.0,0,0,136.0,2.0
5.0,22.75,0.05,3843.0,0.0,4717.0,0,0,344.0,1.0
0.81,30.92,0.06,11965.0,0.0,18.0,0,0,422.0,4.0
0.83,30.91,0.01,9248.0,0.0,0.0,0,0,447.0,3.0
1.86,30.92,0.07,15552.0,0.0,0.0,0,0,664.0,4.0
8.25,30.92,0.13,37006.0,0.0,3442.0,0,0,1033.0,4.0
2.57,30.92,0.1,20124.0,0.0,927.0,0,0,615.0,4.0
2.2,30.91,0.01,8849.0,0.0,112.0,0,0,430.0,4.0
4.0,29.88,0.02,15272.0,0.0,0.0,0,0,608.0,2.0
2.45,29.88,0.05,24725.0,0.0,7227.0,0,0,600.0,3.0
1.15,27.17,0.02,13704.0,0.0,0.0,0,0,278.0,2.0
5.0,27.17,0.1,20546.0,0.0,9593.0,0,0,706.0,2.0
1.86,27.17,0.03,6695.0,0.0,464.0,0,0,462.0,2.0
4.5,32.4,0.02,23667.0,0.0,449.0,0,0,503.0,2.0
0.67,32.4,0.03,8875.0,0.0,173.0,0,0,333.0,2.0
2.12,34.45,0.06,16675.0,0.0,1037.0,0,0,536.0,5.0
1.29,34.45,0.06,18199.0,0.0,29.0,0,0,438.0,4.0
7.5,34.45,0.17,22320.0,0.0,15131.0,0,0,965.0,4.0
0.89,34.45,0.06,13754.0,0.0,115.0,0,0,403.0,4.0
3.33,29.51,0.09,9478.0,2.0,3866.0,1.0,0.24,538.0,5.0
12.0,29.51,0.02,9057.0,6.0,313.0,1.0,0.59,508.0,4.0
0.8,29.51,0.04,9151.0,7.0,799.0,4.0,0.29,298.0,4.0
6.25,29.52,0.08,34450.0,0.0,7308.0,11.0,0.61,944.0,5.0
0.38,29.52,0.05,2570.0,0.0,0.0,3.0,0.14,254.0,4.0
0.89,29.52,0.08,11327.0,1.0,551.0,2.0,0.36,475.0,5.0
4.25,29.3,0.08,19388.0,0.0,2912.0,0,0,493.0,4.0
4.5,29.3,0.09,11083.0,0.0,1359.0,0,0,445.0,5.0
3.0,30.0,0.02,7598.0,0.0,1170.0,0,0,366.0,5.0
4.67,30.0,0.05,17007.0,0.0,847.0,0,0,431.0,5.0
12.0,30.0,0.06,8930.0,0.0,7415.0,0,0,440.0,4.0
4.5,30.0,0.03,9304.0,0.0,269.0,0,0,393.0,4.0
4.4,31.78,0.02,10826.0,0.0,710.0,0,0,332.0,6.0
2.5,31.78,0.02,12272.0,0.0,473.0,0,0,395.0,6.0
6.67,31.78,0.11,25861.0,0.0,7642.0,0,0,762.0,6.0
1.09,31.78,0.05,9293.0,0.0,0.0,0,0,403.0,5.0
1.3,31.78,0.07,13644.0,0.0,0.0,0,0,404.0,6.0
1.62,31.78,0.03,15098.0,0.0,328.0,0,0,454.0,6.0
2.5,31.78,0.05,19445.0,0.0,0.0,0,0,513.0,5.0
2.1,36.67,0.03,17155.0,0.0,1097.0,0,0,390.0,3.0
2.29,36.67,0.11,15335.0,0.0,5057.0,0,0,689.0,2.0
1.71,32.88,0.07,7852.0,0.0,10113.0,0,0,339.0,2.0
3.6,32.88,0.1,20345.0,0.0,5466.0,0,0,706.0,2.0
3.0,32.88,0.07,35513.0,0.0,0.0,0,0,547.0,2.0
1.1,32.88,0.02,7061.0,0.0,145.0,0,0,338.0,2.0
1.83,32.88,0.04,8245.0,0.0,0.0,0,0,434.0,2.0
4.25,34.03,0.05,26755.0,0.0,2078.0,0,0,694.0,2.0
1.8,34.03,0.01,10256.0,0.0,788.0,0,0,470.0,3.0
1.67,33.18,0.03,15341.0,0.0,216.0,1.0,0.6,447.0,5.0
1.67,33.18,0.07,10918.0,3.0,593.0,1.0,0.6,535.0,4.0
11.0,33.18,0.1,23087.0,1.0,3716.0,14.0,0.55,603.0,5.0
2.2,33.18,0.02,7917.0,18.0,3694.0,6.0,0.28,401.0,4.0
2.0,33.1,0.08,22518.0,0.0,421.0,0,0,561.0,5.0
7.5,33.1,0.1,10957.0,0.0,3146.0,0,0,644.0,4.0
7.0,29.48,0.09,19876.0,0.0,570.0,0,0,677.0,4.0
6.0,29.48,0.13,8246.0,0.0,1766.0,0,0,700.0,4.0
2.57,29.48,0.04,10267.0,0.0,197.0,0,0,498.0,3.0
1.08,29.48,0.05,12783.0,0.0,271.0,0,0,325.0,4.0
1.67,29.48,0.06,6863.0,0.0,0.0,0,0,414.0,5.0
0.43,29.48,0.11,4762.0,0.0,792.0,0,0,471.0,4.0
1.25,29.48,0.02,12177.0,0.0,0.0,0,0,408.0,4.0
0.67,29.48,0.05,3686.0,0.0,298.0,0,0,279.0,4.0
0.62,21.9,0.04,6440.0,0.0,0.0,0,0,307.0,2.0
0.67,21.9,0.03,6620.0,0.0,98.0,0,0,283.0,2.0
2.6,21.9,0.02,6172.0,0.0,2541.0,0,0,331.0,4.0
0.5,25.75,0.02,16000.0,0.0,0.0,0,0,296.0,5.0
0.58,25.75,0.1,6298.0,0.0,112.0,0,0,503.0,4.0
19.0,25.75,0.06,38682.0,0.0,3850.0,0,0,995.0,5.0
2.8,25.75,0.02,6745.0,0.0,94.0,0,0,436.0,5.0
4.25,25.75,0.07,11408.0,0.0,11973.0,0,0,550.0,5.0
1.75,25.75,0.06,8875.0,0.0,752.0,0,0,392.0,4.0
8.5,24.95,0.09,14721.0,0.0,2329.0,0,0,585.0,4.0
7.33,24.95,0.07,14301.0,0.0,4643.0,0,0,446.0,3.0
7.0,24.95,0.05,10091.0,0.0,3461.0,0,0,448.0,3.0
0.67,24.95,0.04,6705.0,0.0,25.0,0,0,272.0,4.0
1.0,24.95,0.05,10786.0,0.0,1027.0,0,0,444.0,3.0
2.2,24.95,0.0,6769.0,0.0,0.0,0,0,428.0,3.0
6.75,27.12,0.02,20181.0,1.0,253.0,6.0,0.71,649.0,6.0
3.5,27.12,0.08,15638.0,1.0,9264.0,2.0,0.55,637.0,5.0
1.0,27.12,0.13,2350.0,0.0,5988.0,6.0,0.11,467.0,6.0
0.71,27.12,0.08,5126.0,9.0,1412.0,1.0,0.13,476.0,5.0
2.75,27.12,0.05,14609.0,0.0,132.0,8.0,0.58,359.0,5.0
1.17,27.11,0.01,5071.0,12.0,0.0,2.0,0.37,316.0,5.0
0.73,27.11,0.06,9311.0,4.0,0.0,1.0,0.42,459.0,5.0
0.14,27.12,0.09,4187.0,0.0,0.0,4.0,0.11,318.0,6.0
1.86,25.06,0.08,5510.0,0.0,4906.0,0,0,405.0,6.0
1.08,25.06,0.0,4997.0,0.0,483.0,0,0,301.0,5.0
5.5,25.07,0.03,7150.0,0.0,593.0,0,0,436.0,5.0
1.75,25.07,0.0,6377.0,0.0,0.0,0,0,240.0,5.0
3.0,25.07,0.05,9190.0,0.0,94.0,0,0,419.0,5.0
0.83,25.06,0.03,4720.0,0.0,0.0,0,0,218.0,5.0
1.25,25.06,0.14,8463.0,0.0,0.0,0,0,372.0,5.0
0.14,34.2,0.08,1859.0,0.0,0.0,0,0,304.0,6.0
6.33,34.2,0.12,21556.0,0.0,6104.0,0,0,732.0,6.0
5.0,34.2,0.15,10435.0,0.0,7439.0,0,0,618.0,5.0
4.75,34.2,0.0,15305.0,0.0,598.0,0,0,472.0,4.0
8.33,27.83,0.02,16554.0,0.0,147.0,0,0,733.0,7.0
23.0,27.83,0.13,21757.0,0.0,7319.0,0,0,988.0,6.0
1.12,27.83,0.03,16470.0,0.0,0.0,0,0,257.0,5.0
0.88,27.83,0.02,9580.0,0.0,35.0,0,0,264.0,6.0
1.71,27.83,0.05,12628.0,0.0,0.0,0,0,321.0,5.0
0.55,27.83,0.11,13205.0,0.0,255.0,0,0,405.0,6.0
3.25,33.98,0.02,6844.0,24.0,25.0,5.0,0.46,360.0,6.0
2.33,33.98,0.12,13785.0,1.0,9435.0,3.0,0.5,610.0,6.0
1.78,33.98,0.04,9279.0,16.0,505.0,4.0,0.57,450.0,6.0
1.14,33.98,0.1,11240.0,0.0,1188.0,3.0,0.36,474.0,6.0
1.71,33.98,0.04,6819.0,0.0,86.0,7.0,0.5,340.0,5.0
1.09,34.55,0.05,9492.0,0.0,1752.0,0,0,458.0,5.0
2.86,34.55,0.02,7272.0,0.0,713.0,0,0,291.0,5.0
6.67,25.8,0.1,20052.0,0.0,6276.0,0,0,594.0,6.0
3.2,25.8,0.01,9161.0,0.0,421.0,0,0,318.0,7.0
8.0,25.8,0.08,12258.0,0.0,1812.0,0,0,399.0,6.0
5.33,25.8,0.02,11628.0,0.0,2046.0,0,0,521.0,6.0
16.0,30.5,0.21,23028.0,0.0,8637.0,0,0,851.0,4.0
3.0,30.5,0.08,6827.0,0.0,2023.0,0,0,408.0,5.0
4.5,30.5,0.02,8949.0,0.0,1161.0,0,0,368.0,6.0
4.67,30.5,0.02,7731.0,0.0,1039.0,0,0,396.0,6.0
0.75,30.5,0.06,7928.0,0.0,0.0,0,0,346.0,5.0
1.0,30.5,0.02,14213.0,0.0,231.0,0,0,356.0,5.0
1.5,30.5,0.09,4200.0,0.0,457.0,0,0,358.0,6.0
0.82,37.6,0.06,14941.0,0.0,405.0,0,0,428.0,4.0
1.86,37.6,0.06,20698.0,0.0,1439.0,0,0,544.0,4.0
1.1,37.6,0.03,18382.0,0.0,87.0,0,0,432.0,4.0
0.54,37.6,0.07,12434.0,0.0,847.0,0,0,360.0,4.0
1.13,37.6,0.04,37523.0,0.0,29.0,0,0,371.0,4.0
2.82,37.6,0.04,20292.0,0.0,433.0,0,0,548.0,4.0
7.67,37.6,0.05,29728.0,0.0,0.0,0,0,447.0,4.0
12.0,37.6,0.12,17100.0,0.0,6671.0,0,0,677.0,5.0
8.67,37.6,0.06,19067.0,0.0,3170.0,0,0,621.0,4.0
8.33,31.77,0.08,25526.0,0.0,967.0,0,0,693.0,4.0
3.75,31.77,0.08,16863.0,0.0,2337.0,0,0,428.0,5.0
1.14,31.76,0.06,11507.0,0.0,0.0,0,0,293.0,5.0
0.88,31.76,0.01,3914.0,0.0,0.0,0,0,235.0,3.0
0.0,9.0,0.0,790.0,0.0,0.0,0,0,36.0,6.0
0.0,9.0,0.03,1919.0,0.0,0.0,0,0,199.0,7.0
1.0,9.0,0.05,1895.0,0.0,0.0,0,0,347.0,6.0
2.0,9.0,0.11,1197.0,0.0,192.0,0,0,374.0,7.0
4.0,9.0,0.03,2837.0,0.0,384.0,0,0,186.0,6.0
2.0,9.0,0.09,2958.0,0.0,0.0,0,0,494.0,7.0
1.0,9.0,0.0,967.0,0.0,102.0,0,0,181.0,6.0
2.0,9.0,0.01,2567.0,0.0,327.0,0,0,169.0,6.0
2.0,32.83,0.05,24049.0,0.0,0.0,0,0,689.0,4.0
3.4,32.83,0.09,15503.0,0.0,1453.0,0,0,583.0,5.0
4.67,32.83,0.11,11213.0,0.0,3659.0,0,0,668.0,5.0
2.22,34.55,0.01,16452.0,0.0,108.0,0,0,591.0,5.0
0.75,34.55,0.08,10186.0,0.0,30.0,0,0,354.0,4.0
0.67,30.47,0.06,10219.0,0.0,0.0,1.0,0.67,312.0,7.0
0.77,30.47,0.04,11136.0,0.0,0.0,0.0,0.83,342.0,6.0
0.33,30.47,0.03,6854.0,2.0,431.0,6.0,0.42,244.0,6.0
6.25,30.47,0.03,14635.0,5.0,1466.0,3.0,0.45,552.0,6.0
9.0,30.47,0.1,34155.0,2.0,7368.0,13.0,0.65,664.0,6.0
11.5,30.47,0.14,21700.0,0.0,6273.0,2.0,0.42,632.0,7.0
7.0,30.46,0.02,11530.0,23.0,36.0,7.0,0.64,440.0,6.0
7.75,30.47,0.07,27798.0,0.0,6233.0,1.0,0.56,525.0,6.0
1.5,33.4,0.03,7409.0,0.0,0.0,0,0,377.0,4.0
1.14,33.4,0.08,9105.0,0.0,0.0,0,0,488.0,5.0
1.27,35.68,0.02,9780.0,39.0,358.0,1.0,0.2,367.0,6.0
5.29,35.68,0.02,24660.0,2.0,2331.0,4.0,0.54,636.0,6.0
15.5,35.68,0.08,15170.0,0.0,5754.0,7.0,0.45,654.0,7.0
2.6,35.68,0.06,20863.0,0.0,7039.0,3.0,0.38,700.0,6.0
1.11,35.68,0.03,18006.0,7.0,125.0,4.0,0.7,439.0,6.0
2.17,35.68,0.05,31861.0,3.0,78.0,1.0,0.87,466.0,7.0
1.06,35.68,0.02,13249.0,12.0,98.0,2.0,0.57,300.0,6.0
0.67,35.68,0.09,15441.0,5.0,0.0,1.0,0.2,407.0,6.0
0.9,32.28,0.09,19260.0,0.0,360.0,0,0,459.0,5.0
0.62,32.28,0.03,11460.0,0.0,161.0,0,0,273.0,4.0
0.75,32.28,0.01,8267.0,0.0,0.0,0,0,436.0,5.0
7.25,32.28,0.09,22575.0,0.0,2901.0,0,0,846.0,4.0
6.0,32.28,0.09,31806.0,0.0,7537.0,0,0,752.0,4.0
6.4,32.28,0.12,25010.0,0.0,4900.0,0,0,756.0,5.0
10.5,33.76,0.06,8396.0,0.0,4274.0,0,0,494.0,4.0
2.83,33.77,0.04,18964.0,0.0,2485.0,0,0,384.0,4.0
3.8,33.77,0.11,16620.0,0.0,5126.0,0,0,509.0,5.0
0.57,33.76,0.08,7176.0,0.0,224.0,0,0,397.0,5.0
1.25,33.77,0.08,9062.0,0.0,390.0,0,0,434.0,4.0
0.64,33.77,0.04,6510.0,0.0,218.0,0,0,258.0,5.0
1.14,33.77,0.06,13964.0,0.0,204.0,0,0,357.0,5.0
11.0,35.38,0.08,35525.0,0.0,3485.0,0,0,599.0,5.0
9.67,35.38,0.09,19198.0,0.0,10882.0,0,0,595.0,6.0
10.0,35.38,0.02,14128.0,0.0,1230.0,0,0,467.0,5.0
0.57,35.38,0.01,10458.0,0.0,70.0,0,0,187.0,6.0
0.88,35.38,0.04,10172.0,0.0,131.0,0,0,234.0,5.0
1.11,35.38,0.1,17835.0,0.0,0.0,0,0,413.0,6.0
1.09,35.38,0.03,18149.0,0.0,309.0,0,0,284.0,5.0
0.91,35.38,0.06,14687.0,0.0,0.0,0,0,511.0,5.0
4.2,35.58,0.04,14925.0,0.0,2167.0,0,0,492.0,5.0
2.57,35.58,0.1,21245.0,0.0,8083.0,0,0,840.0,5.0
1.91,35.58,0.01,17261.0,0.0,1711.0,0,0,550.0,5.0
2.0,35.58,0.1,20878.0,0.0,4712.0,0,0,591.0,5.0
2.29,35.58,0.08,24289.0,0.0,2484.0,0,0,615.0,5.0
1.46,35.58,0.07,25417.0,0.0,1239.0,0,0,534.0,5.0
5.2,35.58,0.11,38294.0,0.0,1165.0,0,0,842.0,5.0
1.0,35.58,0.07,16615.0,0.0,0.0,0,0,456.0,5.0
0.43,27.3,0.08,2830.0,0.0,479.0,0,0,341.0,6.0
0.7,27.3,0.03,7910.0,0.0,0.0,0,0,306.0,6.0
1.57,27.3,0.01,12051.0,0.0,78.0,0,0,364.0,6.0
3.6,27.3,0.01,11004.0,0.0,54.0,0,0,277.0,6.0
3.0,27.3,0.09,15354.0,0.0,7474.0,0,0,510.0,6.0
7.0,27.3,0.16,16724.0,0.0,11956.0,0,0,1049.0,6.0
2.75,27.3,0.08,9216.0,0.0,1993.0,0,0,471.0,6.0
3.2,27.3,0.02,10076.0,0.0,341.0,0,0,342.0,6.0
1.82,27.63,0.01,16428.0,8.0,96.0,3.0,0.67,304.0,5.0
2.75,27.63,0.04,11436.0,0.0,10.0,3.0,0.73,292.0,4.0
5.75,27.63,0.09,15924.0,0.0,4688.0,4.0,0.48,619.0,5.0
4.0,27.63,0.03,17214.0,0.0,1431.0,3.0,0.58,461.0,5.0
7.0,31.42,0.11,29366.0,0.0,2039.0,0,0,663.0,6.0
7.5,31.42,0.02,8511.0,0.0,1622.0,0,0,446.0,4.0
0.3,31.42,0.1,10248.0,0.0,0.0,0,0,487.0,7.0
0.11,31.42,0.04,3272.0,0.0,95.0,0,0,309.0,5.0
0.4,31.41,0.05,4074.0,0.0,0.0,0,0,298.0,4.0
0.44,24.28,0.04,5056.0,0.0,0.0,0,0,298.0,4.0
0.4,24.28,0.04,5811.0,0.0,221.0,0,0,318.0,4.0
0.22,24.28,0.05,13948.0,0.0,54.0,0,0,237.0,4.0
4.0,24.28,0.05,6461.0,0.0,2618.0,0,0,393.0,4.0
4.75,24.28,0.02,14276.0,0.0,1725.0,0,0,498.0,5.0
6.0,24.28,0.12,12930.0,0.0,5129.0,0,0,584.0,4.0
4.0,24.28,0.09,12537.0,0.0,3487.0,0,0,725.0,4.0
16.0,24.28,0.12,8840.0,0.0,5295.0,0,0,734.0,4.0
4.8,25.23,0.07,11745.0,0.0,360.0,0,0,545.0,5.0
1.14,25.23,0.05,7082.0,0.0,2524.0,0,0,304.0,4.0
2.83,25.23,0.06,12356.0,0.0,0.0,0,0,377.0,4.0
2.0,25.23,0.01,11419.0,0.0,298.0,0,0,229.0,5.0
3.5,33.05,0.05,9487.0,6.0,927.0,5.0,0.33,465.0,4.0
3.14,33.05,0.01,11946.0,31.0,848.0,2.0,0.5,351.0,5.0
28.0,33.05,0.1,21649.0,2.0,6133.0,4.0,0.67,643.0,6.0
1.67,33.05,0.07,12915.0,1.0,0.0,0.0,0.68,482.0,5.0
2.43,33.05,0.03,14687.0,6.0,35.0,8.0,0.77,415.0,5.0
13.0,27.97,0.13,15183.0,0.0,8965.0,0,0,556.0,5.0
0.29,27.96,0.08,6129.0,0.0,387.0,0,0,373.0,5.0
0.22,27.96,0.02,6964.0,0.0,60.0,0,0,159.0,5.0
7.0,32.7,0.06,15262.0,0.0,4339.0,0,0,505.0,4.0
6.4,32.7,0.05,23786.0,0.0,4878.0,0,0,463.0,5.0
6.2,32.7,0.09,30441.0,0.0,3374.0,0,0,666.0,6.0
1.6,32.7,0.07,18303.0,0.0,259.0,0,0,496.0,5.0
1.0,32.7,0.01,9002.0,0.0,928.0,0,0,363.0,3.0
1.0,32.7,0.07,16334.0,0.0,265.0,0,0,447.0,4.0
1.0,30.4,0.04,19119.0,0.0,0.0,0,0,467.0,4.0
4.33,30.4,0.12,6678.0,0.0,1845.0,0,0,591.0,3.0
2.0,28.83,0.06,9794.0,0.0,501.0,0,0,370.0,5.0
1.22,28.83,0.03,3139.0,0.0,34.0,0,0,290.0,3.0
8.67,28.83,0.09,30627.0,0.0,655.0,0,0,683.0,5.0
4.75,28.83,0.09,16715.0,0.0,3142.0,0,0,690.0,4.0
10.5,32.0,0.15,33902.0,0.0,11195.0,0,0,671.0,4.0
10.67,32.0,0.02,30053.0,0.0,2184.0,0,0,493.0,4.0
3.14,32.0,0.06,14330.0,0.0,3056.0,0,0,495.0,2.0
3.22,34.72,0.01,16141.0,0.0,2167.0,0,0,538.0,6.0
3.29,34.72,0.05,12187.0,0.0,1434.0,0,0,513.0,6.0
2.83,34.71,0.07,13606.0,0.0,3838.0,0,0,703.0,6.0
7.5,34.72,0.09,30058.0,0.0,8390.0,0,0,761.0,6.0
2.0,34.72,0.01,14780.0,0.0,0.0,0,0,384.0,6.0
2.2,34.72,0.06,41237.0,0.0,207.0,0,0,614.0,6.0
1.0,34.72,0.03,14815.0,0.0,283.0,0,0,371.0,6.0
5.25,31.93,0.02,21774.0,0.0,2735.0,0,0,637.0,2.0
6.0,31.93,0.05,20377.0,0.0,1930.0,0,0,661.0,2.0
1.5,31.93,0.05,24641.0,0.0,0.0,0,0,611.0,2.0
6.67,31.15,0.07,14432.0,0.0,2455.0,0,0,575.0,5.0
6.5,31.15,0.07,19466.0,0.0,11524.0,0,0,542.0,5.0
3.43,31.15,0.0,5313.0,0.0,347.0,0,0,304.0,4.0
1.45,31.15,0.08,14817.0,0.0,499.0,0,0,428.0,5.0
11.0,8.32,0.04,4608.0,0.0,3194.0,0,0,214.0,5.0
1.0,8.32,0.07,1645.0,0.0,1504.0,0,0,309.0,5.0
3.5,8.32,0.02,1934.0,0.0,1568.0,0,0,182.0,5.0
1.0,8.32,0.01,0.0,0.0,0.0,0,0,50.0,5.0
1.67,8.32,0.03,1328.0,0.0,1199.0,0,0,216.0,5.0
0.0,8.32,0.0,0.0,0.0,0.0,0,0,31.0,5.0
0.5,8.32,0.01,1118.0,0.0,0.0,0,0,114.0,5.0
4.5,15.18,0.07,10053.0,0.0,1527.0,0,0,380.0,4.0
4.0,15.18,0.09,1004.0,0.0,6721.0,0,0,437.0,4.0
0.0,15.18,0.0,0.0,0.0,0.0,0,0,0.0,4.0
3.17,22.1,0.05,22782.0,0.0,0.0,0,0,800.0,1.0
0.0,22.1,0.0,233.0,0.0,0.0,0,0,18.0,1.0
0.83,18.4,0.04,9305.0,0.0,15.0,0,0,404.0,5.0
2.33,18.4,0.01,7828.0,0.0,0.0,0,0,235.0,5.0
0.57,18.4,0.03,3451.0,0.0,0.0,0,0,251.0,5.0
0.0,18.4,0.05,2146.0,0.0,0.0,0,0,199.0,6.0
2.67,18.4,0.03,4652.0,0.0,0.0,0,0,304.0,5.0
6.0,18.4,0.09,4580.0,0.0,4312.0,0,0,371.0,5.0
2.67,18.4,0.1,4944.0,0.0,5286.0,0,0,532.0,5.0
9.5,20.23,0.07,14304.0,0.0,3539.0,0,0,675.0,5.0
0.14,20.23,0.08,1920.0,0.0,0.0,0,0,292.0,4.0
